customer_id,link_cliente,link_analise_documento,data_criacao,natureza_juridica,segmento_comercial,conta_ativa_90_dias,saldo
972370,https://www.asaas.com/customerAdminConsole/show/972370,https://www.asaas.com/documentAnalysis/show/972370,2021-05-06T12:22:57.000-03:00,Fisica,Corporativo,Inativo,0.00
6609062,https://www.asaas.com/customerAdminConsole/show/6609062,https://www.asaas.com/documentAnalysis/show/6609062,2025-10-13T14:15:18.000-03:00,Limitada,Empreendedor,Inativo,0.51
1044167,https://www.asaas.com/customerAdminConsole/show/1044167,https://www.asaas.com/documentAnalysis/show/1044167,2021-07-14T04:17:21.000-03:00,Fisica,Empreendedor,Inativo,0.00
6170247,https://www.asaas.com/customerAdminConsole/show/6170247,https://www.asaas.com/documentAnalysis/show/6170247,2025-05-16T14:39:52.000-03:00,MEI,Empreendedor,Inativo,0.25
2979349,https://www.asaas.com/customerAdminConsole/show/2979349,https://www.asaas.com/documentAnalysis/show/2979349,2023-08-31T14:34:30.000-03:00,Fisica,Corporativo,Inativo,0.00
2923771,https://www.asaas.com/customerAdminConsole/show/2923771,https://www.asaas.com/documentAnalysis/show/2923771,2023-08-18T11:09:47.000-03:00,Fisica,Empreendedor,Inativo,0.00
1668606,https://www.asaas.com/customerAdminConsole/show/1668606,https://www.asaas.com/documentAnalysis/show/1668606,2022-08-03T11:16:11.000-03:00,Fisica,Corporativo,Inativo,0.00
5277382,https://www.asaas.com/customerAdminConsole/show/5277382,https://www.asaas.com/documentAnalysis/show/5277382,2024-12-19T14:05:10.000-03:00,Fisica,Empreendedor,Inativo,-1.10
1003669,https://www.asaas.com/customerAdminConsole/show/1003669,https://www.asaas.com/documentAnalysis/show/1003669,2021-06-02T12:00:33.000-03:00,Fisica,Empreendedor,Inativo,-2.75
5158074,https://www.asaas.com/customerAdminConsole/show/5158074,https://www.asaas.com/documentAnalysis/show/5158074,2024-12-02T12:21:17.000-03:00,Fisica,Empreendedor,Inativo,0.00
872124,https://www.asaas.com/customerAdminConsole/show/872124,https://www.asaas.com/documentAnalysis/show/872124,2021-01-21T13:22:19.000-03:00,Fisica,Corporativo,Inativo,0.00
1048493,https://www.asaas.com/customerAdminConsole/show/1048493,https://www.asaas.com/documentAnalysis/show/1048493,2021-07-19T16:37:06.000-03:00,Fisica,Corporativo,Inativo,0.00
6374940,https://www.asaas.com/customerAdminConsole/show/6374940,https://www.asaas.com/documentAnalysis/show/6374940,2025-07-22T11:13:07.000-03:00,MEI,Corporativo,Inativo,0.00
6410173,https://www.asaas.com/customerAdminConsole/show/6410173,https://www.asaas.com/documentAnalysis/show/6410173,2025-08-04T11:39:43.000-03:00,MEI,Empreendedor,Inativo,-15.40
1573598,https://www.asaas.com/customerAdminConsole/show/1573598,https://www.asaas.com/documentAnalysis/show/1573598,2022-06-28T15:36:41.000-03:00,MEI,Corporativo,Inativo,0.00
6637744,https://www.asaas.com/customerAdminConsole/show/6637744,https://www.asaas.com/documentAnalysis/show/6637744,2025-10-23T10:06:41.000-03:00,Individual,Empreendedor,Inativo,7.01
1819972,https://www.asaas.com/customerAdminConsole/show/1819972,https://www.asaas.com/documentAnalysis/show/1819972,2022-10-06T00:00:00.000-03:00,MEI,Empreendedor,Inativo,0.00
1440481,https://www.asaas.com/customerAdminConsole/show/1440481,https://www.asaas.com/documentAnalysis/show/1440481,2022-05-10T16:42:02.000-03:00,MEI,Negócios,Inativo,0.00
2282035,https://www.asaas.com/customerAdminConsole/show/2282035,https://www.asaas.com/documentAnalysis/show/2282035,2023-02-02T14:16:08.000-03:00,Individual,Empreendedor,Inativo,0.00
2340088,https://www.asaas.com/customerAdminConsole/show/2340088,https://www.asaas.com/documentAnalysis/show/2340088,2023-02-22T23:19:44.000-03:00,Limitada,Empreendedor,Inativo,0.00
6356464,https://www.asaas.com/customerAdminConsole/show/6356464,https://www.asaas.com/documentAnalysis/show/6356464,2025-07-14T18:53:10.000-03:00,Associação,Empreendedor,Inativo,-6.05
6463237,https://www.asaas.com/customerAdminConsole/show/6463237,https://www.asaas.com/documentAnalysis/show/6463237,2025-08-23T10:55:33.000-03:00,Limitada,Empreendedor,Inativo,-3.30
3901589,https://www.asaas.com/customerAdminConsole/show/3901589,https://www.asaas.com/documentAnalysis/show/3901589,2024-04-16T10:04:44.000-03:00,MEI,Empreendedor,Inativo,-0.55
4503234,https://www.asaas.com/customerAdminConsole/show/4503234,https://www.asaas.com/documentAnalysis/show/4503234,2024-08-27T16:13:14.000-03:00,Individual,Empreendedor,Ativo,9428.54
6425280,https://www.asaas.com/customerAdminConsole/show/6425280,https://www.asaas.com/documentAnalysis/show/6425280,2025-08-08T22:17:31.000-03:00,Associação,Empreendedor,Ativo,-0.99
1858106,https://www.asaas.com/customerAdminConsole/show/1858106,https://www.asaas.com/documentAnalysis/show/1858106,2022-10-24T09:48:09.000-03:00,Individual,Empreendedor,Inativo,615.92
4463930,https://www.asaas.com/customerAdminConsole/show/4463930,https://www.asaas.com/documentAnalysis/show/4463930,2024-08-21T15:54:06.000-03:00,Associação,Empreendedor,Inativo,0.00
5400005,https://www.asaas.com/customerAdminConsole/show/5400005,https://www.asaas.com/documentAnalysis/show/5400005,2025-01-09T17:53:06.000-03:00,MEI,Negócios,Inativo,1.13
6672342,https://www.asaas.com/customerAdminConsole/show/6672342,https://www.asaas.com/documentAnalysis/show/6672342,2025-11-04T10:06:09.000-03:00,Limitada,Corporativo,Ativo,66907.21
6197690,https://www.asaas.com/customerAdminConsole/show/6197690,https://www.asaas.com/documentAnalysis/show/6197690,2025-05-21T11:18:54.000-03:00,MEI,Empreendedor,Inativo,0.76
6220865,https://www.asaas.com/customerAdminConsole/show/6220865,https://www.asaas.com/documentAnalysis/show/6220865,2025-05-25T01:35:05.000-03:00,Fisica,Empreendedor,Inativo,-3.30
1868617,https://www.asaas.com/customerAdminConsole/show/1868617,https://www.asaas.com/documentAnalysis/show/1868617,2022-10-29T13:32:57.000-03:00,Fisica,Empreendedor,Inativo,0.00
1434631,https://www.asaas.com/customerAdminConsole/show/1434631,https://www.asaas.com/documentAnalysis/show/1434631,2022-05-07T01:14:35.000-03:00,Fisica,Empreendedor,Inativo,0.00
4727515,https://www.asaas.com/customerAdminConsole/show/4727515,https://www.asaas.com/documentAnalysis/show/4727515,2024-10-01T16:20:02.000-03:00,Fisica,Empreendedor,Inativo,0.00
6443831,https://www.asaas.com/customerAdminConsole/show/6443831,https://www.asaas.com/documentAnalysis/show/6443831,2025-08-15T15:40:44.000-03:00,Fisica,Negócios,Ativo,0.00
2693961,https://www.asaas.com/customerAdminConsole/show/2693961,https://www.asaas.com/documentAnalysis/show/2693961,2023-06-15T14:30:52.000-03:00,Fisica,Empreendedor,Inativo,0.00
6607807,https://www.asaas.com/customerAdminConsole/show/6607807,https://www.asaas.com/documentAnalysis/show/6607807,2025-10-13T06:59:46.000-03:00,Fisica,Empreendedor,Inativo,-2.75
6632875,https://www.asaas.com/customerAdminConsole/show/6632875,https://www.asaas.com/documentAnalysis/show/6632875,2025-10-21T18:51:49.000-03:00,MEI,Empreendedor,Inativo,-4.40
6126062,https://www.asaas.com/customerAdminConsole/show/6126062,https://www.asaas.com/documentAnalysis/show/6126062,2025-05-09T10:10:44.000-03:00,Fisica,Negócios,Inativo,0.51
6452096,https://www.asaas.com/customerAdminConsole/show/6452096,https://www.asaas.com/documentAnalysis/show/6452096,2025-08-19T11:18:43.000-03:00,MEI,Empreendedor,Inativo,-3.85
1668681,https://www.asaas.com/customerAdminConsole/show/1668681,https://www.asaas.com/documentAnalysis/show/1668681,2022-08-03T11:43:26.000-03:00,Fisica,Corporativo,Inativo,0.00
6359756,https://www.asaas.com/customerAdminConsole/show/6359756,https://www.asaas.com/documentAnalysis/show/6359756,2025-07-15T22:34:53.000-03:00,Limitada,Empreendedor,Inativo,0.00
6526123,https://www.asaas.com/customerAdminConsole/show/6526123,https://www.asaas.com/documentAnalysis/show/6526123,2025-09-13T11:39:24.000-03:00,Fisica,Empreendedor,Inativo,-3.30
5267930,https://www.asaas.com/customerAdminConsole/show/5267930,https://www.asaas.com/documentAnalysis/show/5267930,2024-12-17T21:49:55.000-03:00,MEI,Negócios,Inativo,0.00
277109,https://www.asaas.com/customerAdminConsole/show/277109,https://www.asaas.com/documentAnalysis/show/277109,2018-07-30T17:39:06.000-03:00,Fisica,Empreendedor,Inativo,0.00
2649590,https://www.asaas.com/customerAdminConsole/show/2649590,https://www.asaas.com/documentAnalysis/show/2649590,2023-06-02T16:53:59.000-03:00,Fisica,Empreendedor,Inativo,0.00
6523083,https://www.asaas.com/customerAdminConsole/show/6523083,https://www.asaas.com/documentAnalysis/show/6523083,2025-09-12T12:49:48.000-03:00,Limitada,Empreendedor,Inativo,-7.70
1228167,https://www.asaas.com/customerAdminConsole/show/1228167,https://www.asaas.com/documentAnalysis/show/1228167,2022-01-07T16:32:49.000-03:00,Fisica,Corporativo,Inativo,0.00
3796480,https://www.asaas.com/customerAdminConsole/show/3796480,https://www.asaas.com/documentAnalysis/show/3796480,2024-03-17T22:30:09.000-03:00,Fisica,Empreendedor,Inativo,0.00
6699321,https://www.asaas.com/customerAdminConsole/show/6699321,https://www.asaas.com/documentAnalysis/show/6699321,2025-11-12T16:10:06.000-03:00,Fisica,Empreendedor,Ativo,0.26
6415577,https://www.asaas.com/customerAdminConsole/show/6415577,https://www.asaas.com/documentAnalysis/show/6415577,2025-08-05T21:26:13.000-03:00,Fisica,Empreendedor,Inativo,23.63
5215812,https://www.asaas.com/customerAdminConsole/show/5215812,https://www.asaas.com/documentAnalysis/show/5215812,2024-12-10T15:02:13.000-03:00,Fisica,Empreendedor,Inativo,0.00
2263861,https://www.asaas.com/customerAdminConsole/show/2263861,https://www.asaas.com/documentAnalysis/show/2263861,2023-01-27T13:50:38.000-03:00,Fisica,Empreendedor,Inativo,0.00
3697610,https://www.asaas.com/customerAdminConsole/show/3697610,https://www.asaas.com/documentAnalysis/show/3697610,2024-02-13T19:04:59.000-03:00,MEI,Negócios,Inativo,0.00
5173960,https://www.asaas.com/customerAdminConsole/show/5173960,https://www.asaas.com/documentAnalysis/show/5173960,2024-12-03T17:47:09.000-03:00,Fisica,Empreendedor,Inativo,-2.03
1202237,https://www.asaas.com/customerAdminConsole/show/1202237,https://www.asaas.com/documentAnalysis/show/1202237,2021-12-17T07:51:44.000-03:00,Fisica,Corporativo,Inativo,0.00
2055968,https://www.asaas.com/customerAdminConsole/show/2055968,https://www.asaas.com/documentAnalysis/show/2055968,2022-12-21T14:38:41.000-03:00,Fisica,Corporativo,Inativo,0.00
2664402,https://www.asaas.com/customerAdminConsole/show/2664402,https://www.asaas.com/documentAnalysis/show/2664402,2023-06-07T07:57:26.000-03:00,Fisica,Corporativo,Inativo,0.00
3647079,https://www.asaas.com/customerAdminConsole/show/3647079,https://www.asaas.com/documentAnalysis/show/3647079,2024-01-30T13:05:36.000-03:00,Fisica,Empreendedor,Inativo,0.00
5211500,https://www.asaas.com/customerAdminConsole/show/5211500,https://www.asaas.com/documentAnalysis/show/5211500,2024-12-09T21:09:24.000-03:00,MEI,Empreendedor,Inativo,218.23
6183320,https://www.asaas.com/customerAdminConsole/show/6183320,https://www.asaas.com/documentAnalysis/show/6183320,2025-05-19T05:52:06.000-03:00,Fisica,Empreendedor,Inativo,238.73
1167516,https://www.asaas.com/customerAdminConsole/show/1167516,https://www.asaas.com/documentAnalysis/show/1167516,2021-11-18T20:06:04.000-03:00,Fisica,Corporativo,Inativo,0.00
2510331,https://www.asaas.com/customerAdminConsole/show/2510331,https://www.asaas.com/documentAnalysis/show/2510331,2023-04-19T09:08:31.000-03:00,Fisica,Corporativo,Inativo,0.00
1766371,https://www.asaas.com/customerAdminConsole/show/1766371,https://www.asaas.com/documentAnalysis/show/1766371,2022-09-12T22:49:11.000-03:00,Fisica,Empreendedor,Inativo,0.00
1791346,https://www.asaas.com/customerAdminConsole/show/1791346,https://www.asaas.com/documentAnalysis/show/1791346,2022-09-23T16:26:29.000-03:00,Fisica,Corporativo,Inativo,0.00
4506290,https://www.asaas.com/customerAdminConsole/show/4506290,https://www.asaas.com/documentAnalysis/show/4506290,2024-08-28T02:29:25.000-03:00,Fisica,Empreendedor,Inativo,0.00
3328983,https://www.asaas.com/customerAdminConsole/show/3328983,https://www.asaas.com/documentAnalysis/show/3328983,2023-11-13T16:34:34.000-03:00,Limitada,Empreendedor,Inativo,0.00
6574120,https://www.asaas.com/customerAdminConsole/show/6574120,https://www.asaas.com/documentAnalysis/show/6574120,2025-09-30T15:11:23.000-03:00,Individual,Empreendedor,Ativo,445.50
6866817,https://www.asaas.com/customerAdminConsole/show/6866817,https://www.asaas.com/documentAnalysis/show/6866817,2026-01-08T13:37:28.000-03:00,MEI,Empreendedor,Ativo,0.88
5750508,https://www.asaas.com/customerAdminConsole/show/5750508,https://www.asaas.com/documentAnalysis/show/5750508,2025-03-07T16:00:44.000-03:00,MEI,Empreendedor,Inativo,0.00
773276,https://www.asaas.com/customerAdminConsole/show/773276,https://www.asaas.com/documentAnalysis/show/773276,2020-09-05T06:20:31.000-03:00,MEI,Empreendedor,Inativo,0.00
6412606,https://www.asaas.com/customerAdminConsole/show/6412606,https://www.asaas.com/documentAnalysis/show/6412606,2025-08-05T00:27:32.000-03:00,MEI,Empreendedor,Inativo,0.00
6619806,https://www.asaas.com/customerAdminConsole/show/6619806,https://www.asaas.com/documentAnalysis/show/6619806,2025-10-16T18:52:40.000-03:00,MEI,Empreendedor,Inativo,-6.60
422443,https://www.asaas.com/customerAdminConsole/show/422443,https://www.asaas.com/documentAnalysis/show/422443,2019-05-13T08:14:06.000-03:00,MEI,Empreendedor,Inativo,6.00
1293025,https://www.asaas.com/customerAdminConsole/show/1293025,https://www.asaas.com/documentAnalysis/show/1293025,2022-02-23T18:30:14.000-03:00,Associação,Corporativo,Inativo,0.00
5220521,https://www.asaas.com/customerAdminConsole/show/5220521,https://www.asaas.com/documentAnalysis/show/5220521,2024-12-11T09:58:58.000-03:00,MEI,Negócios,Inativo,0.00
5454506,https://www.asaas.com/customerAdminConsole/show/5454506,https://www.asaas.com/documentAnalysis/show/5454506,2025-01-19T00:01:30.000-03:00,Limitada,Empreendedor,Inativo,0.00
1563013,https://www.asaas.com/customerAdminConsole/show/1563013,https://www.asaas.com/documentAnalysis/show/1563013,2022-06-23T19:24:50.000-03:00,Fisica,Empreendedor,Inativo,0.00
2838241,https://www.asaas.com/customerAdminConsole/show/2838241,https://www.asaas.com/documentAnalysis/show/2838241,2023-07-27T19:30:25.000-03:00,Fisica,Empreendedor,Inativo,-35.20
6004531,https://www.asaas.com/customerAdminConsole/show/6004531,https://www.asaas.com/documentAnalysis/show/6004531,2025-04-17T19:55:22.000-03:00,Fisica,Negócios,Inativo,14640.05
1276059,https://www.asaas.com/customerAdminConsole/show/1276059,https://www.asaas.com/documentAnalysis/show/1276059,2022-02-11T18:52:35.000-03:00,Fisica,Corporativo,Inativo,0.00
501859,https://www.asaas.com/customerAdminConsole/show/501859,https://www.asaas.com/documentAnalysis/show/501859,2019-10-01T16:50:17.000-03:00,Fisica,Corporativo,Inativo,0.00
3228290,https://www.asaas.com/customerAdminConsole/show/3228290,https://www.asaas.com/documentAnalysis/show/3228290,2023-10-24T10:41:04.000-03:00,Fisica,Empreendedor,Inativo,0.00
6905332,https://www.asaas.com/customerAdminConsole/show/6905332,https://www.asaas.com/documentAnalysis/show/6905332,2026-01-19T18:50:47.000-03:00,MEI,Empreendedor,Ativo,1.86
4132104,https://www.asaas.com/customerAdminConsole/show/4132104,https://www.asaas.com/documentAnalysis/show/4132104,2024-06-12T15:58:02.000-03:00,Fisica,Empreendedor,Inativo,0.00
6172850,https://www.asaas.com/customerAdminConsole/show/6172850,https://www.asaas.com/documentAnalysis/show/6172850,2025-05-17T01:33:04.000-03:00,Fisica,Empreendedor,Inativo,-2.75
6840456,https://www.asaas.com/customerAdminConsole/show/6840456,https://www.asaas.com/documentAnalysis/show/6840456,2025-12-31T11:26:28.000-03:00,Fisica,Empreendedor,Inativo,-12.65
2947902,https://www.asaas.com/customerAdminConsole/show/2947902,https://www.asaas.com/documentAnalysis/show/2947902,2023-08-24T08:44:31.000-03:00,Fisica,Corporativo,Inativo,0.00
5649134,https://www.asaas.com/customerAdminConsole/show/5649134,https://www.asaas.com/documentAnalysis/show/5649134,2025-02-17T23:37:41.000-03:00,Fisica,Empreendedor,Inativo,0.00
5836266,https://www.asaas.com/customerAdminConsole/show/5836266,https://www.asaas.com/documentAnalysis/show/5836266,2025-03-21T14:05:39.000-03:00,Fisica,Empreendedor,Inativo,-3.85
5856680,https://www.asaas.com/customerAdminConsole/show/5856680,https://www.asaas.com/documentAnalysis/show/5856680,2025-03-25T14:02:25.000-03:00,MEI,Empreendedor,Inativo,0.00
4412686,https://www.asaas.com/customerAdminConsole/show/4412686,https://www.asaas.com/documentAnalysis/show/4412686,2024-08-13T18:02:45.000-03:00,Fisica,Empreendedor,Inativo,-0.55
1629201,https://www.asaas.com/customerAdminConsole/show/1629201,https://www.asaas.com/documentAnalysis/show/1629201,2022-07-19T18:41:31.000-03:00,Fisica,Empreendedor,Inativo,0.00
911436,https://www.asaas.com/customerAdminConsole/show/911436,https://www.asaas.com/documentAnalysis/show/911436,2021-03-13T16:42:03.000-03:00,MEI,Empreendedor,Inativo,0.00
189192,https://www.asaas.com/customerAdminConsole/show/189192,https://www.asaas.com/documentAnalysis/show/189192,2017-11-09T19:35:46.000-02:00,Fisica,Empreendedor,Inativo,0.00
1364971,https://www.asaas.com/customerAdminConsole/show/1364971,https://www.asaas.com/documentAnalysis/show/1364971,2022-04-06T16:17:26.000-03:00,Fisica,Corporativo,Inativo,0.00
1151405,https://www.asaas.com/customerAdminConsole/show/1151405,https://www.asaas.com/documentAnalysis/show/1151405,2021-11-03T15:56:01.000-03:00,Fisica,Corporativo,Inativo,0.00
5462082,https://www.asaas.com/customerAdminConsole/show/5462082,https://www.asaas.com/documentAnalysis/show/5462082,2025-01-20T12:21:56.000-03:00,Fisica,Corporativo,Inativo,0.00
6058683,https://www.asaas.com/customerAdminConsole/show/6058683,https://www.asaas.com/documentAnalysis/show/6058683,2025-04-28T14:40:00.000-03:00,Fisica,Empreendedor,Inativo,-3.30
1788638,https://www.asaas.com/customerAdminConsole/show/1788638,https://www.asaas.com/documentAnalysis/show/1788638,2022-09-22T11:16:55.000-03:00,Fisica,Empreendedor,Inativo,0.00
2460678,https://www.asaas.com/customerAdminConsole/show/2460678,https://www.asaas.com/documentAnalysis/show/2460678,2023-04-05T13:09:47.000-03:00,Fisica,Corporativo,Inativo,0.00
5538227,https://www.asaas.com/customerAdminConsole/show/5538227,https://www.asaas.com/documentAnalysis/show/5538227,2025-01-31T18:42:04.000-03:00,Fisica,Empreendedor,Inativo,0.00
2567676,https://www.asaas.com/customerAdminConsole/show/2567676,https://www.asaas.com/documentAnalysis/show/2567676,2023-05-07T20:32:24.000-03:00,Fisica,Empreendedor,Inativo,0.00
2623382,https://www.asaas.com/customerAdminConsole/show/2623382,https://www.asaas.com/documentAnalysis/show/2623382,2023-05-24T17:43:07.000-03:00,Fisica,Empreendedor,Inativo,0.00
5397122,https://www.asaas.com/customerAdminConsole/show/5397122,https://www.asaas.com/documentAnalysis/show/5397122,2025-01-09T10:14:43.000-03:00,Fisica,Empreendedor,Inativo,0.00
4838726,https://www.asaas.com/customerAdminConsole/show/4838726,https://www.asaas.com/documentAnalysis/show/4838726,2024-10-18T07:18:21.000-03:00,Fisica,Empreendedor,Inativo,0.00
2730886,https://www.asaas.com/customerAdminConsole/show/2730886,https://www.asaas.com/documentAnalysis/show/2730886,2023-06-27T08:16:13.000-03:00,Fisica,Corporativo,Inativo,0.00
6655622,https://www.asaas.com/customerAdminConsole/show/6655622,https://www.asaas.com/documentAnalysis/show/6655622,2025-10-29T17:08:40.000-03:00,Fisica,Empreendedor,Inativo,-3.30
5193520,https://www.asaas.com/customerAdminConsole/show/5193520,https://www.asaas.com/documentAnalysis/show/5193520,2024-12-06T17:20:28.000-03:00,Fisica,Empreendedor,Ativo,135.00
4340959,https://www.asaas.com/customerAdminConsole/show/4340959,https://www.asaas.com/documentAnalysis/show/4340959,2024-08-02T18:24:34.000-03:00,Fisica,Empreendedor,Inativo,0.00
2563530,https://www.asaas.com/customerAdminConsole/show/2563530,https://www.asaas.com/documentAnalysis/show/2563530,2023-05-06T09:16:07.000-03:00,Fisica,Corporativo,Inativo,0.00
5122143,https://www.asaas.com/customerAdminConsole/show/5122143,https://www.asaas.com/documentAnalysis/show/5122143,2024-11-26T08:29:49.000-03:00,Fisica,Empreendedor,Inativo,0.00
6316603,https://www.asaas.com/customerAdminConsole/show/6316603,https://www.asaas.com/documentAnalysis/show/6316603,2025-06-27T19:25:06.000-03:00,Fisica,Empreendedor,Inativo,0.00
5210246,https://www.asaas.com/customerAdminConsole/show/5210246,https://www.asaas.com/documentAnalysis/show/5210246,2024-12-09T16:21:33.000-03:00,Limitada,Empreendedor,Inativo,0.00
2243690,https://www.asaas.com/customerAdminConsole/show/2243690,https://www.asaas.com/documentAnalysis/show/2243690,2023-01-23T22:43:27.000-03:00,Fisica,Empreendedor,Inativo,0.00
6695765,https://www.asaas.com/customerAdminConsole/show/6695765,https://www.asaas.com/documentAnalysis/show/6695765,2025-11-11T14:48:17.000-03:00,Limitada,Empreendedor,Ativo,743.73
810047,https://www.asaas.com/customerAdminConsole/show/810047,https://www.asaas.com/documentAnalysis/show/810047,2020-11-03T09:51:47.000-03:00,Fisica,Corporativo,Inativo,0.00
6366373,https://www.asaas.com/customerAdminConsole/show/6366373,https://www.asaas.com/documentAnalysis/show/6366373,2025-07-18T12:06:27.000-03:00,Fisica,Empreendedor,Inativo,-2.75
6454167,https://www.asaas.com/customerAdminConsole/show/6454167,https://www.asaas.com/documentAnalysis/show/6454167,2025-08-19T22:50:20.000-03:00,Limitada,Empreendedor,Inativo,-0.55
2627683,https://www.asaas.com/customerAdminConsole/show/2627683,https://www.asaas.com/documentAnalysis/show/2627683,2023-05-26T00:25:10.000-03:00,Fisica,Empreendedor,Inativo,0.00
6526491,https://www.asaas.com/customerAdminConsole/show/6526491,https://www.asaas.com/documentAnalysis/show/6526491,2025-09-13T14:58:28.000-03:00,MEI,Empreendedor,Inativo,0.52
2818365,https://www.asaas.com/customerAdminConsole/show/2818365,https://www.asaas.com/documentAnalysis/show/2818365,2023-07-21T12:03:19.000-03:00,Fisica,Corporativo,Inativo,0.00
2590421,https://www.asaas.com/customerAdminConsole/show/2590421,https://www.asaas.com/documentAnalysis/show/2590421,2023-05-14T02:47:27.000-03:00,Fisica,Empreendedor,Inativo,0.00
5047239,https://www.asaas.com/customerAdminConsole/show/5047239,https://www.asaas.com/documentAnalysis/show/5047239,2024-11-13T10:43:01.000-03:00,Fisica,Empreendedor,Inativo,0.00
1084296,https://www.asaas.com/customerAdminConsole/show/1084296,https://www.asaas.com/documentAnalysis/show/1084296,2021-09-02T08:57:28.000-03:00,Fisica,Corporativo,Inativo,0.00
6038613,https://www.asaas.com/customerAdminConsole/show/6038613,https://www.asaas.com/documentAnalysis/show/6038613,2025-04-24T14:31:50.000-03:00,Fisica,Empreendedor,Inativo,0.00
2068276,https://www.asaas.com/customerAdminConsole/show/2068276,https://www.asaas.com/documentAnalysis/show/2068276,2022-12-23T22:12:12.000-03:00,Fisica,Empreendedor,Inativo,0.00
3132299,https://www.asaas.com/customerAdminConsole/show/3132299,https://www.asaas.com/documentAnalysis/show/3132299,2023-10-02T19:46:18.000-03:00,Fisica,Empreendedor,Inativo,0.00
5152537,https://www.asaas.com/customerAdminConsole/show/5152537,https://www.asaas.com/documentAnalysis/show/5152537,2024-12-01T13:18:58.000-03:00,Fisica,Negócios,Inativo,0.07
5903584,https://www.asaas.com/customerAdminConsole/show/5903584,https://www.asaas.com/documentAnalysis/show/5903584,2025-04-02T01:22:35.000-03:00,Fisica,Empreendedor,Inativo,-3.30
6416574,https://www.asaas.com/customerAdminConsole/show/6416574,https://www.asaas.com/documentAnalysis/show/6416574,2025-08-06T09:38:35.000-03:00,Limitada,Empreendedor,Ativo,93.53
1357629,https://www.asaas.com/customerAdminConsole/show/1357629,https://www.asaas.com/documentAnalysis/show/1357629,2022-04-03T01:42:50.000-03:00,Associação,Empreendedor,Inativo,1102.55
1271945,https://www.asaas.com/customerAdminConsole/show/1271945,https://www.asaas.com/documentAnalysis/show/1271945,2022-02-09T08:56:12.000-03:00,Limitada,Empreendedor,Inativo,0.00
2334533,https://www.asaas.com/customerAdminConsole/show/2334533,https://www.asaas.com/documentAnalysis/show/2334533,2023-02-20T20:52:18.000-03:00,MEI,Empreendedor,Inativo,0.00
2398281,https://www.asaas.com/customerAdminConsole/show/2398281,https://www.asaas.com/documentAnalysis/show/2398281,2023-03-14T18:46:28.000-03:00,Limitada,Empreendedor,Inativo,4.01
5267389,https://www.asaas.com/customerAdminConsole/show/5267389,https://www.asaas.com/documentAnalysis/show/5267389,2024-12-17T19:46:45.000-03:00,MEI,Empreendedor,Inativo,0.00
3704096,https://www.asaas.com/customerAdminConsole/show/3704096,https://www.asaas.com/documentAnalysis/show/3704096,2024-02-15T17:54:26.000-03:00,Limitada,Empreendedor,Inativo,0.00
4254999,https://www.asaas.com/customerAdminConsole/show/4254999,https://www.asaas.com/documentAnalysis/show/4254999,2024-07-18T16:10:18.000-03:00,Individual,Empreendedor,Inativo,0.00
6421063,https://www.asaas.com/customerAdminConsole/show/6421063,https://www.asaas.com/documentAnalysis/show/6421063,2025-08-07T14:45:42.000-03:00,Limitada,Empreendedor,Inativo,2939.81
5646714,https://www.asaas.com/customerAdminConsole/show/5646714,https://www.asaas.com/documentAnalysis/show/5646714,2025-02-17T14:31:22.000-03:00,MEI,Empreendedor,Inativo,0.00
2897002,https://www.asaas.com/customerAdminConsole/show/2897002,https://www.asaas.com/documentAnalysis/show/2897002,2023-08-12T09:22:44.000-03:00,Limitada,Empreendedor,Inativo,0.00
744218,https://www.asaas.com/customerAdminConsole/show/744218,https://www.asaas.com/documentAnalysis/show/744218,2020-07-24T11:49:49.000-03:00,MEI,Empreendedor,Inativo,-13.20
4410350,https://www.asaas.com/customerAdminConsole/show/4410350,https://www.asaas.com/documentAnalysis/show/4410350,2024-08-13T10:17:22.000-03:00,Limitada,Empreendedor,Inativo,0.00
2734652,https://www.asaas.com/customerAdminConsole/show/2734652,https://www.asaas.com/documentAnalysis/show/2734652,2023-06-28T10:11:11.000-03:00,Fisica,Corporativo,Inativo,0.00
1605445,https://www.asaas.com/customerAdminConsole/show/1605445,https://www.asaas.com/documentAnalysis/show/1605445,2022-07-07T23:54:58.000-03:00,Fisica,Empreendedor,Inativo,0.00
6925179,https://www.asaas.com/customerAdminConsole/show/6925179,https://www.asaas.com/documentAnalysis/show/6925179,2026-01-25T13:48:06.000-03:00,Fisica,Empreendedor,Ativo,0.00
6759187,https://www.asaas.com/customerAdminConsole/show/6759187,https://www.asaas.com/documentAnalysis/show/6759187,2025-12-02T13:30:34.000-03:00,Fisica,Empreendedor,Inativo,-6.60
6219182,https://www.asaas.com/customerAdminConsole/show/6219182,https://www.asaas.com/documentAnalysis/show/6219182,2025-05-24T17:55:07.000-03:00,MEI,Empreendedor,Inativo,33.20
5714458,https://www.asaas.com/customerAdminConsole/show/5714458,https://www.asaas.com/documentAnalysis/show/5714458,2025-03-01T14:22:21.000-03:00,Fisica,Empreendedor,Inativo,-1.45
5725218,https://www.asaas.com/customerAdminConsole/show/5725218,https://www.asaas.com/documentAnalysis/show/5725218,2025-03-03T15:43:07.000-03:00,Fisica,Empreendedor,Inativo,0.00
